gene_symbol,reference_gene_id
klf17,ENSDARG00000038792
klf2a,ENSDARG00000042667
klf2a,ENSDARG00000113441
klf2b,ENSDARG00000040432
klf3,ENSDARG00000015495
klf3,ENSDARG00000114143
klf5b,ENSDARG00000062106
klf5l,ENSDARG00000018757
klf6a,ENSDARG00000029072
klf6b,ENSDARG00000038561
klf7a,ENSDARG00000073857
klf7b,ENSDARG00000043821
klf8,ENSDARG00000060661
klf9,ENSDARG00000068194
kmt2cb,ENSDARG00000075560
l3mbtl1a,ENSDARG00000014828
l3mbtl1b,ENSDARG00000074346
l3mbtl2,ENSDARG00000056079
l3mbtl2,ENSDARG00000116037
l3mbtl3,ENSDARG00000025983
lbx1a,ENSDARG00000018321
lbx1b,ENSDARG00000018611
lbx2,ENSDARG00000025131
lcor,ENSDARG00000100908
lcorl,ENSDARG00000070098
lef1,ENSDARG00000031894
lhx1a,ENSDARG00000014018
lhx1b,ENSDARG00000007944
lhx1b,ENSDARG00000111635
lhx2a,ENSDARG00000037964
lhx2b,ENSDARG00000031222
LHX3,ENSDARG00000003803
lhx4,ENSDARG00000039458
lhx5,ENSDARG00000057936
lhx6,ENSDARG00000006896
LHX6,ENSDARG00000052165
lhx6,ENSDARG00000112520
lhx8a,ENSDARG00000002330
lhx8b,ENSDARG00000042145
lhx9,ENSDARG00000056979
LIN28A,ENSDARG00000004328
lin28a,ENSDARG00000016999
lin28b,ENSDARG00000052511
litaf,ENSDARG00000103483
lmx1a,ENSDARG00000020354
lmx1al,ENSDARG00000077915
lmx1ba,ENSDARG00000104815
lmx1bb,ENSDARG00000068365
LO017784.1,ENSDARG00000105295
LO018021.1,ENSDARG00000098811
LO018029.1,ENSDARG00000105784
LO018029.2,ENSDARG00000113837
LO018181.1,ENSDARG00000113971
LO018550.1,ENSDARG00000111583
lrrfip1a,ENSDARG00000030012
lrrfip1b,ENSDARG00000095170
lrrfip2,ENSDARG00000010400
MAF1,ENSDARG00000036489
mafa,ENSDARG00000015890
mafaa,ENSDARG00000044155
mafb,ENSDARG00000076520
mafba,ENSDARG00000017121
mafbb,ENSDARG00000070542
mafbb,ENSDARG00000099120
maff,ENSDARG00000028957
maff,ENSDARG00000111050
mafga,ENSDARG00000018109
mafgb,ENSDARG00000100097
mafk,ENSDARG00000100947
max,ENSDARG00000024844
maza,ENSDARG00000087330
mbd1b,ENSDARG00000025699
mbd1b,ENSDARG00000110318
mbd2,ENSDARG00000075952
mbd3a,ENSDARG00000061774
mbd3b,ENSDARG00000042029
mbd3b,ENSDARG00000061810
mecom,ENSDARG00000060808
mecp2,ENSDARG00000014218
mef2aa,ENSDARG00000031756
mef2ab,ENSDARG00000057527
mef2ab,ENSDARG00000110771
mef2b,ENSDARG00000093170
mef2ca,ENSDARG00000029764
mef2cb,ENSDARG00000009418
mef2d,ENSDARG00000040237
meis1a,ENSDARG00000002937
meis1b,ENSDARG00000012078
meis2a,ENSDARG00000077840
meis2a,ENSDARG00000098240
meis3,ENSDARG00000002795
meox1,ENSDARG00000007891
meox1,ENSDARG00000115382
meox2a,ENSDARG00000040911
meox2b,ENSDARG00000061818
meox2b,ENSDARG00000116206
mespaa,ENSDARG00000017078
mespaa,ENSDARG00000114890
mespab,ENSDARG00000068761
mespba,ENSDARG00000030347
mespba,ENSDARG00000110553
mespbb,ENSDARG00000097947
mgaa,ENSDARG00000078784
mier1a,ENSDARG00000041072
mier1b,ENSDARG00000001447
mier2,ENSDARG00000071413
mier3b,ENSDARG00000021288
mier3b,ENSDARG00000116534
mis18bp1,ENSDARG00000042563
mitfa,ENSDARG00000003732
mitfb,ENSDARG00000037833
mixl1,ENSDARG00000069252
mkrn2,ENSDARG00000007630
mkxa,ENSDARG00000075450
mkxa,ENSDARG00000114299
mkxb,ENSDARG00000114182
mllt10,ENSDARG00000045401
mllt1b,ENSDARG00000031709
mlx,ENSDARG00000037891
mlxip,ENSDARG00000059474
mlxipl,ENSDARG00000089107
mnta,ENSDARG00000101859
mntb,ENSDARG00000073988
mnx1,ENSDARG00000035984
mnx1,ENSDARG00000109419
mnx2a,ENSDARG00000042106
mnx2b,ENSDARG00000030350
msc,ENSDARG00000110016
msgn1,ENSDARG00000070546
msx1a,ENSDARG00000116118
msx1b,ENSDARG00000008886
msx2a,ENSDARG00000104651
msx2a,ENSDARG00000115813
msx2b,ENSDARG00000101023
msx3,ENSDARG00000015674
mta1,ENSDARG00000007198
mta2,ENSDARG00000013031
mta3,ENSDARG00000054903
mta3,ENSDARG00000113436
mtf1,ENSDARG00000102898
mxd1,ENSDARG00000032039
mxd3,ENSDARG00000098350
mxd4,ENSDARG00000054031
mxi1,ENSDARG00000040884
mxi1,ENSDARG00000111950
mxtx1,ENSDARG00000069382
mxtx2,ENSDARG00000015906
mxtx2,ENSDARG00000114636
myb,ENSDARG00000053666
myb,ENSDARG00000114024
mybl1,ENSDARG00000030999
mybl2a,ENSDARG00000095241
mybl2b,ENSDARG00000032264
myca,ENSDARG00000045695
mycb,ENSDARG00000007241
mych,ENSDARG00000077473
mycla,ENSDARG00000006003
myclb,ENSDARG00000034956
myclb,ENSDARG00000110185
mycn,ENSDARG00000006837
myef2,ENSDARG00000059398
myf5,ENSDARG00000007277
myf6,ENSDARG00000029830
mynn,ENSDARG00000007271
myod1,ENSDARG00000030110
myog,ENSDARG00000009438
myrf,ENSDARG00000078676
myrfl,ENSDARG00000101645
mysm1,ENSDARG00000034693
myt1a,ENSDARG00000074030
myt1a,ENSDARG00000116035
myt1b,ENSDARG00000102879
myt1la,ENSDARG00000008209
nanog,ENSDARG00000075113
ncor1,ENSDARG00000035285
ncor1,ENSDARG00000113129
ncor2,ENSDARG00000000966
neurod1,ENSDARG00000019566
neurod2,ENSDARG00000016854
neurod4,ENSDARG00000003469
neurod4,ENSDARG00000117149
neurod6a,ENSDARG00000040008
neurod6b,ENSDARG00000020794
neurog1,ENSDARG00000056130
neurog3,ENSDARG00000016951
nfat5a,ENSDARG00000020872
nfat5b,ENSDARG00000102556
nfatc1,ENSDARG00000036168
nfatc2a,ENSDARG00000100927
nfatc2b,ENSDARG00000079972
nfatc3a,ENSDARG00000076297
nfatc3b,ENSDARG00000051729
nfatc4,ENSDARG00000054162
nfe2,ENSDARG00000020606
nfe2l1a,ENSDARG00000030616
nfe2l1a,ENSDARG00000116760
nfe2l1b,ENSDARG00000076533
nfe2l1b,ENSDARG00000114820
nfe2l2a,ENSDARG00000042824
nfe2l2b,ENSDARG00000089697
nfe2l3,ENSDARG00000019810
nfia,ENSDARG00000062420
nfic,ENSDARG00000043210
nfil3,ENSDARG00000042977
nfil3,ENSDARG00000110085
nfil3-3,ENSDARG00000116941
nfil3-4,ENSDARG00000092346
nfil3-5,ENSDARG00000094965
nfil3-5,ENSDARG00000113345
nfil3-6,ENSDARG00000087188
nfixa,ENSDARG00000043226
nfixb,ENSDARG00000061836
nfkb1,ENSDARG00000105261
nfkb2,ENSDARG00000038687
nfkb2,ENSDARG00000112821
nfrkb,ENSDARG00000091512
NFX1,ENSDARG00000105669
nfxl1,ENSDARG00000070127
nfya,ENSDARG00000042004
nfya,ENSDARG00000114231
nfyal,ENSDARG00000001621
nfyba,ENSDARG00000039185
nfybb,ENSDARG00000045611
nfybb,ENSDARG00000110926
nfyc,ENSDARG00000070151
nhlh2,ENSDARG00000025495
nkrf,ENSDARG00000100536
nkx1.2la,ENSDARG00000006350
nkx1.2lb,ENSDARG00000099427
nkx2.1,ENSDARG00000019835
nkx2.2a,ENSDARG00000053298
nkx2.2b,ENSDARG00000101549
nkx2.3,ENSDARG00000039095
nkx2.3,ENSDARG00000113490
nkx2.4a,ENSDARG00000075107
nkx2.4b,ENSDARG00000104107
nkx2.5,ENSDARG00000018004
nkx2.5,ENSDARG00000116714
nkx2.7,ENSDARG00000021232
nkx3-1,ENSDARG00000078280
nkx3-2,ENSDARG00000037639
nkx3.3,ENSDARG00000069327
nkx3.3,ENSDARG00000110589
nkx6.1,ENSDARG00000022569
nkx6.2,ENSDARG00000104735
nkx6.3,ENSDARG00000060529
nme2b.1,ENSDARG00000103791
noto,ENSDARG00000021201
npas1,ENSDARG00000015876
npas2,ENSDARG00000016536
npas2,ENSDARG00000116993
NPAS3,ENSDARG00000109820
NPAS4,ENSDARG00000087753
npas4a,ENSDARG00000055752
npas4l,ENSDARG00000116511
nr0b1,ENSDARG00000056541
nr0b2a,ENSDARG00000044685
nr0b2b,ENSDARG00000102756
nr1d1,ENSDARG00000033160
nr1d2a,ENSDARG00000003820
nr1d2b,ENSDARG00000009594
nr1d4a,ENSDARG00000031161
nr1d4b,ENSDARG00000059370
nr1h3,ENSDARG00000098439
nr1h4,ENSDARG00000057741
nr1h4,ENSDARG00000113600
nr1h5,ENSDARG00000031046
nr1i2,ENSDARG00000029766
nr2c1,ENSDARG00000045527
nr2c1,ENSDARG00000111803
nr2c2,ENSDARG00000042477
nr2e1,ENSDARG00000017107
nr2e3,ENSDARG00000045904
nr2e3,ENSDARG00000113178
nr2f1a,ENSDARG00000052695
nr2f1b,ENSDARG00000017168
nr2f2,ENSDARG00000040926
nr2f5,ENSDARG00000033172
nr2f6a,ENSDARG00000003607
nr2f6b,ENSDARG00000003165
nr3c1,ENSDARG00000025032
nr3c1,ENSDARG00000112480
nr3c1,ENSDARG00000116957
nr3c2,ENSDARG00000102082
nr3c2,ENSDARG00000115513
nr4a1,ENSDARG00000000796
nr4a1,ENSDARG00000109473
nr4a2a,ENSDARG00000017007
nr4a2b,ENSDARG00000044532
nr4a3,ENSDARG00000055854
nr5a1a,ENSDARG00000103176
nr5a1b,ENSDARG00000023362
nr5a2,ENSDARG00000100940
nr5a5,ENSDARG00000039116
nr6a1a,ENSDARG00000101508
nr6a1b,ENSDARG00000014480
nrf1,ENSDARG00000000018
nrl,ENSDARG00000100466
olig1,ENSDARG00000040948
olig2,ENSDARG00000040946
olig3,ENSDARG00000074253
olig4,ENSDARG00000052610
olig4,ENSDARG00000116678
onecut1,ENSDARG00000007982
onecut1,ENSDARG00000112251
onecut2,ENSDARG00000090387
onecut3a,ENSDARG00000056395
onecut3b,ENSDARG00000091059
onecutl,ENSDARG00000040253
osr1,ENSDARG00000014091
osr2,ENSDARG00000038006
otpa,ENSDARG00000014201
otpb,ENSDARG00000058379
otx1,ENSDARG00000094992
otx2a,ENSDARG00000030703
otx2b,ENSDARG00000011235
otx5,ENSDARG00000043483
ovol1a,ENSDARG00000076472
ovol1b,ENSDARG00000078256
parp12a,ENSDARG00000042496
patz1,ENSDARG00000076584
pax10,ENSDARG00000053364
pax10,ENSDARG00000111379
pax1a,ENSDARG00000008203
pax1b,ENSDARG00000073814
pax2a,ENSDARG00000028148
pax2b,ENSDARG00000032578
pax3a,ENSDARG00000010192
pax3b,ENSDARG00000028348
pax4,ENSDARG00000021336
pax5,ENSDARG00000037383
pax6a,ENSDARG00000103379
pax6b,ENSDARG00000045936
pax7a,ENSDARG00000100398
pax7a,ENSDARG00000111233
pax7b,ENSDARG00000070818
pax8,ENSDARG00000015879
pax9,ENSDARG00000053829
paxbp1,ENSDARG00000062361
paxbp1,ENSDARG00000110442
pbrm1,ENSDARG00000003877
pbrm1l,ENSDARG00000077038
pbrm1l,ENSDARG00000116839
pbx1a,ENSDARG00000100494
pbx1b,ENSDARG00000101131
pbx2,ENSDARG00000019717
pbx3a,ENSDARG00000089262
pbx3b,ENSDARG00000013615
pbx3b,ENSDARG00000110194
pbx4,ENSDARG00000052150
pdx1,ENSDARG00000002779
pdx1,ENSDARG00000109275
pgr,ENSDARG00000035966
phb,ENSDARG00000057414
phox2a,ENSDARG00000007406
phox2ba,ENSDARG00000075330
phox2bb,ENSDARG00000091029
phtf1,ENSDARG00000057708
pias1a,ENSDARG00000036094
pias1b,ENSDARG00000062445
pias2,ENSDARG00000092979
pias2,ENSDARG00000115060
pias4a,ENSDARG00000007081
pias4b,ENSDARG00000042215
pibf1,ENSDARG00000015506
pitx1,ENSDARG00000116608
pitx2,ENSDARG00000036194
pitx3,ENSDARG00000070069
pknox1.1,ENSDARG00000018765
pknox1.2,ENSDARG00000036542
pknox2,ENSDARG00000055349
plag1,ENSDARG00000051926
plagl2,ENSDARG00000076657
plagx,ENSDARG00000036855
plek,ENSDARG00000104325
plscr3b,ENSDARG00000069432
pms1,ENSDARG00000000476
pnx,ENSDARG00000025899
pou1f1,ENSDARG00000058924
pou1f1,ENSDARG00000110816
pou1f1,ENSDARG00000115109
pou2f1b,ENSDARG00000007996
pou2f2a,ENSDARG00000019658
pou2f2a,ENSDARG00000036816
pou2f3,ENSDARG00000052387
pou3f1,ENSDARG00000009823
pou3f1,ENSDARG00000112302
pou3f2a,ENSDARG00000070220
pou3f2b,ENSDARG00000076262
pou3f2b,ENSDARG00000112713
pou3f3a,ENSDARG00000042032
pou3f3b,ENSDARG00000095896
pou4f1,ENSDARG00000005559
pou4f2,ENSDARG00000069737
pou4f3,ENSDARG00000006206
pou5f3,ENSDARG00000044774
pou6f1,ENSDARG00000011570
pou6f2,ENSDARG00000086362
pparaa,ENSDARG00000031777
pparab,ENSDARG00000054323
pparda,ENSDARG00000044525
ppardb,ENSDARG00000009473
prdm10,ENSDARG00000104251
prdm11,ENSDARG00000074468
prdm12b,ENSDARG00000007430
prdm13,ENSDARG00000078701
prdm14,ENSDARG00000045371
PRDM15,ENSDARG00000098867
prdm1a,ENSDARG00000002445
prdm2a,ENSDARG00000090721
prdm2b,ENSDARG00000076451
prdm4,ENSDARG00000017366
prdm5,ENSDARG00000006288
prdm8b,ENSDARG00000054683
prdm8b,ENSDARG00000112649
prdm9,ENSDARG00000005382
prdm9,ENSDARG00000110150
preb,ENSDARG00000101602
prop1,ENSDARG00000039756
prop1,ENSDARG00000109950
prop1,ENSDARG00000114449
prox1a,ENSDARG00000055158
prox2,ENSDARG00000041952
prox2,ENSDARG00000117137
prox3,ENSDARG00000088810
prox3,ENSDARG00000113014
prrx1a,ENSDARG00000033971
prrx1b,ENSDARG00000042027
ptf1a,ENSDARG00000014479
puraa,ENSDARG00000067591
purba,ENSDARG00000068822
purg,ENSDARG00000099187
rag1,ENSDARG00000052122
raraa,ENSDARG00000056783
rarab,ENSDARG00000034893
rarab,ENSDARG00000111757
rarga,ENSDARG00000034117
rargb,ENSDARG00000054003
rbck1,ENSDARG00000031954
rbpja,ENSDARG00000003398
rbpjb,ENSDARG00000052091
rbpjl,ENSDARG00000074148
rcor1,ENSDARG00000031434
rcor2,ENSDARG00000008278
rcor3,ENSDARG00000004502
rel,ENSDARG00000055276
rela,ENSDARG00000098696
relb,ENSDARG00000086173
rerea,ENSDARG00000077353
rereb,ENSDARG00000075670
rest,ENSDARG00000103046
rfx1a,ENSDARG00000005883
rfx1b,ENSDARG00000075904
rfx2,ENSDARG00000013575
rfx3,ENSDARG00000014550
rfx4,ENSDARG00000026395
rfx4,ENSDARG00000116861
rfx5,ENSDARG00000063258
rfx6,ENSDARG00000041702
rfx7a,ENSDARG00000077237
rfx7b,ENSDARG00000103691
rfxank,ENSDARG00000016730
rnh1,ENSDARG00000086631
roraa,ENSDARG00000031768
rorab,ENSDARG00000001910
rorab,ENSDARG00000109324
rorab,ENSDARG00000113275
rorb,ENSDARG00000033498
rorc,ENSDARG00000087195
rorca,ENSDARG00000057231
rorca,ENSDARG00000111082
rorcb,ENSDARG00000017780
rreb1a,ENSDARG00000063701
rreb1b,ENSDARG00000042652
runx1,ENSDARG00000087646
runx2a,ENSDARG00000040261
runx2b,ENSDARG00000059233
runx3,ENSDARG00000052826
rx1,ENSDARG00000071684
rx2,ENSDARG00000040321
rx3,ENSDARG00000052893
rxraa,ENSDARG00000057737
rxrab,ENSDARG00000035127
rxrba,ENSDARG00000078954
rxrbb,ENSDARG00000002006
rxrbb,ENSDARG00000117079
rxrgb,ENSDARG00000004697
sall1a,ENSDARG00000074319
sall1a,ENSDARG00000111696
sall1b,ENSDARG00000075891
sall2,ENSDARG00000075116
sall3a,ENSDARG00000079613
sall3b,ENSDARG00000057586
sall4,ENSDARG00000044485
samd11,ENSDARG00000077852
satb1a,ENSDARG00000057649
satb1b,ENSDARG00000062621
satb2,ENSDARG00000061885
sb:cb81,ENSDARG00000040503
scrt1a,ENSDARG00000100821
scrt1b,ENSDARG00000040214
scrt1b,ENSDARG00000110984
scrt2,ENSDARG00000056175
scxa,ENSDARG00000035695
scxb,ENSDARG00000011635
sebox,ENSDARG00000042526
setbp1,ENSDARG00000093799
setdb1a,ENSDARG00000041243
setdb1b,ENSDARG00000099021
sfpq,ENSDARG00000011564
shox,ENSDARG00000025891
shox2,ENSDARG00000075713
si:cabz01021426.2,ENSDARG00000103850
si:cabz01021430.2,ENSDARG00000101365
si:cabz01032454.3,ENSDARG00000080016
si:cabz01054394.5,ENSDARG00000089092
si:cabz01054394.6,ENSDARG00000098324
si:cabz01054394.7,ENSDARG00000089715
si:cabz01054396.2,ENSDARG00000089598
si:cabz01069013.3,ENSDARG00000088367
si:cabz01071909.2,ENSDARG00000091841
si:cabz01071911.3,ENSDARG00000090998
si:cabz01071912.2,ENSDARG00000104163
si:ch1073-127d16.1,ENSDARG00000087674
si:ch1073-186o8.3,ENSDARG00000094216
si:ch1073-224n8.1,ENSDARG00000104485
si:ch211-108c17.2,ENSDARG00000105279
si:ch211-110e21.4,ENSDARG00000103341
si:ch211-113e8.10,ENSDARG00000079631
si:ch211-113p18.3,ENSDARG00000087835
si:ch211-117k10.3,ENSDARG00000090914
si:ch211-119o8.6,ENSDARG00000026972
si:ch211-119o8.6,ENSDARG00000115846
si:ch211-120c15.3,ENSDARG00000101807
si:ch211-128m15.3,ENSDARG00000104860
si:ch211-145h19.5,ENSDARG00000102884
si:ch211-145o7.3,ENSDARG00000061548
si:ch211-152l15.2,ENSDARG00000088616
si:ch211-153j24.3,ENSDARG00000068428
si:ch211-154o6.2,ENSDARG00000089032
si:ch211-154o6.2,ENSDARG00000109908
si:ch211-155e24.3,ENSDARG00000105127
si:ch211-157c3.4,ENSDARG00000087093
si:ch211-160f23.5,ENSDARG00000079233
si:ch211-161c3.6,ENSDARG00000078781
si:ch211-161m3.1,ENSDARG00000103400
si:ch211-161m3.4,ENSDARG00000103375
si:ch211-161m3.6,ENSDARG00000091393
si:ch211-162i8.2,ENSDARG00000096041
si:ch211-162i8.4,ENSDARG00000087168
si:ch211-162i8.4,ENSDARG00000094484
si:ch211-162i8.5,ENSDARG00000111716
si:ch211-162i8.7,ENSDARG00000109749
si:ch211-173p18.3,ENSDARG00000035821
si:ch211-191d2.2,ENSDARG00000090836
si:ch211-191j22.7,ENSDARG00000094059
si:ch211-194b1.1,ENSDARG00000102436
si:ch211-194h1.2,ENSDARG00000101528
si:ch211-195d17.2,ENSDARG00000008119
si:ch211-196c10.13,ENSDARG00000096756
si:ch211-197e7.3,ENSDARG00000093478
si:ch211-198a12.6,ENSDARG00000074624
si:ch211-198a12.6,ENSDARG00000114808
si:ch211-202h22.10,ENSDARG00000087290
si:ch211-202h22.7,ENSDARG00000073912
si:ch211-202h22.8,ENSDARG00000078138
si:ch211-202h22.9,ENSDARG00000079980
si:ch211-207e19.15,ENSDARG00000113022
si:ch211-207i20.2,ENSDARG00000099986
si:ch211-207i20.2,ENSDARG00000109410
si:ch211-208f21.2,ENSDARG00000094177
si:ch211-209j12.3,ENSDARG00000100568
si:ch211-210b2.1,ENSDARG00000097620
si:ch211-211k8.4,ENSDARG00000102839
si:ch211-212k18.5,ENSDARG00000103316
si:ch211-212k18.5,ENSDARG00000116711
si:ch211-212k5.1,ENSDARG00000110637
si:ch211-212k5.4,ENSDARG00000104335
si:ch211-216l23.1,ENSDARG00000109542
si:ch211-222k6.2,ENSDARG00000087046
si:ch211-223a21.1,ENSDARG00000098892
si:ch211-223a21.3,ENSDARG00000104737
si:ch211-223a21.4,ENSDARG00000100842
si:ch211-223a21.6,ENSDARG00000110917
si:ch211-226f6.1,ENSDARG00000094038
si:ch211-229l10.11,ENSDARG00000101223
si:ch211-231i17.4,ENSDARG00000094903
si:ch211-232b12.5,ENSDARG00000087186
si:ch211-234c11.2,ENSDARG00000093041
si:ch211-234c11.2,ENSDARG00000109255
si:ch211-235i11.3,ENSDARG00000097685
si:ch211-235i11.4,ENSDARG00000088298
si:ch211-235i11.5,ENSDARG00000093378
si:ch211-235i11.6,ENSDARG00000097839
si:ch211-236l14.1,ENSDARG00000095051
si:ch211-239d6.2,ENSDARG00000103700
si:ch211-241b2.1,ENSDARG00000102950
si:ch211-241b2.4,ENSDARG00000100686
si:ch211-241e1.5,ENSDARG00000008906
si:ch211-241n15.3,ENSDARG00000088915
si:ch211-245n8.4,ENSDARG00000096222
si:ch211-246m6.4,ENSDARG00000042857
si:ch211-253b8.2,ENSDARG00000089230
si:ch211-255f4.11,ENSDARG00000102099
si:ch211-255f4.2,ENSDARG00000098898
si:ch211-255f4.5,ENSDARG00000103477
si:ch211-255f4.7,ENSDARG00000100915
si:ch211-261d7.6,ENSDARG00000104641
si:ch211-262i1.5,ENSDARG00000070059
si:ch211-263k4.2,ENSDARG00000078324
si:ch211-265g22.4,ENSDARG00000076512
si:ch211-266d19.4,ENSDARG00000012642
si:ch211-271g18.4,ENSDARG00000115564
si:ch211-276c2.4,ENSDARG00000053800
si:ch211-283l16.1,ENSDARG00000112586
si:ch211-284e13.5,ENSDARG00000094725
si:ch211-284e13.6,ENSDARG00000092354
si:ch211-40k21.9,ENSDARG00000097546
si:ch211-51e8.2,ENSDARG00000092635
si:ch211-69l10.4,ENSDARG00000098036
si:ch211-79g12.1,ENSDARG00000116692
si:ch211-79k12.2,ENSDARG00000090679
si:ch211-89o9.6,ENSDARG00000075639
si:ch211-9d9.1,ENSDARG00000099839
si:ch73-109d9.2,ENSDARG00000103871
si:ch73-109d9.3,ENSDARG00000101106
si:ch73-120g24.4,ENSDARG00000095030
si:ch73-127m5.2,ENSDARG00000096797
si:ch73-130a3.4,ENSDARG00000056213
si:ch73-138e16.2,ENSDARG00000104894
si:ch73-138e16.3,ENSDARG00000095745
si:ch73-138e16.4,ENSDARG00000102363
si:ch73-138e16.5,ENSDARG00000040141
si:ch73-138e16.6,ENSDARG00000101044
si:ch73-144d13.4,ENSDARG00000086223
si:ch73-144d13.5,ENSDARG00000097812
si:ch73-144d13.7,ENSDARG00000096828
si:ch73-144d13.8,ENSDARG00000098031
si:ch73-158p21.2,ENSDARG00000101690
si:ch73-221f6.1,ENSDARG00000104904
si:ch73-221f6.3,ENSDARG00000104807
si:ch73-221f6.4,ENSDARG00000104783
si:ch73-236c18.8,ENSDARG00000093157
si:ch73-236c18.9,ENSDARG00000096528
si:ch73-266f23.1,ENSDARG00000095135
si:ch73-266f23.1,ENSDARG00000105728
si:ch73-266f23.3,ENSDARG00000096120
si:ch73-299h12.1,ENSDARG00000102321
si:ch73-299h12.2,ENSDARG00000102731
si:ch73-299h12.3,ENSDARG00000101790
si:ch73-299h12.4,ENSDARG00000104605
si:ch73-299h12.6,ENSDARG00000101319
si:ch73-299h12.8,ENSDARG00000103237
si:ch73-299h12.9,ENSDARG00000104488
si:ch73-311h14.2,ENSDARG00000098999
si:ch73-347e22.4,ENSDARG00000101029
si:ch73-367f21.4,ENSDARG00000071097
si:ch73-367f21.5,ENSDARG00000089503
si:ch73-367f21.6,ENSDARG00000089953
si:ch73-376l24.2,ENSDARG00000092508
si:ch73-376l24.3,ENSDARG00000094043
si:ch73-376l24.4,ENSDARG00000093403
si:ch73-376l24.6,ENSDARG00000093999
si:ch73-37h15.2,ENSDARG00000094107
si:ch73-382f3.1,ENSDARG00000093833
si:ch73-386h18.1,ENSDARG00000073944
si:ch73-389k6.1,ENSDARG00000103186
si:ch73-40a17.4,ENSDARG00000097928
si:ch73-57f22.2,ENSDARG00000087453
si:ch73-92e7.4,ENSDARG00000092849
si:ch73-92e7.4,ENSDARG00000110100
si:ch73-92e7.6,ENSDARG00000094309
si:dkey-106g10.7,ENSDARG00000088036
si:dkey-111k8.2,ENSDARG00000098021
si:dkey-111k8.3,ENSDARG00000097501
si:dkey-111k8.5,ENSDARG00000097521
si:dkey-122c11.7,ENSDARG00000103721
si:dkey-122c11.8,ENSDARG00000115506
si:dkey-13n23.3,ENSDARG00000070465
si:dkey-13n23.3,ENSDARG00000102714
si:dkey-146c18.5,ENSDARG00000098094
si:dkey-149i17.7,ENSDARG00000094684
si:dkey-149m13.4,ENSDARG00000114536
si:dkey-14d8.1,ENSDARG00000095332
si:dkey-14k9.3,ENSDARG00000045595
si:dkey-14o6.4,ENSDARG00000098604
si:dkey-14o6.8,ENSDARG00000103239
si:dkey-154p10.3,ENSDARG00000068366
si:dkey-156j15.1,ENSDARG00000109821
si:dkey-156n14.3,ENSDARG00000052351
si:dkey-15h8.15,ENSDARG00000102601
si:dkey-165b20.3,ENSDARG00000099544
si:dkey-16b10.1,ENSDARG00000100995
si:dkey-16b10.2,ENSDARG00000101829
si:dkey-16p19.1,ENSDARG00000112103
si:dkey-16p19.5,ENSDARG00000088961
si:dkey-16p19.5,ENSDARG00000092583
si:dkey-16p19.5,ENSDARG00000102559
si:dkey-16p6.2,ENSDARG00000093165
si:dkey-172k15.11,ENSDARG00000102027
si:dkey-172k15.3,ENSDARG00000097215
si:dkey-172k15.4,ENSDARG00000097086
si:dkey-172o19.2,ENSDARG00000071398
si:dkey-176f19.1,ENSDARG00000101463
si:dkey-176f19.7,ENSDARG00000103348
si:dkey-179k24.2,ENSDARG00000112369
si:dkey-182i3.10,ENSDARG00000096614
si:dkey-182i3.8,ENSDARG00000075834
si:dkey-182i3.9,ENSDARG00000096575
si:dkey-18a10.3,ENSDARG00000090814
si:dkey-199m13.4,ENSDARG00000103471
si:dkey-199m13.5,ENSDARG00000098876
si:dkey-199m13.7,ENSDARG00000099837
si:dkey-199m13.7,ENSDARG00000111824
si:dkey-19b23.10,ENSDARG00000098410
si:dkey-1b17.2,ENSDARG00000101998
si:dkey-1b17.5,ENSDARG00000101425
si:dkey-1b17.6,ENSDARG00000099618
si:dkey-201g16.1,ENSDARG00000101292
si:dkey-208k4.2,ENSDARG00000104170
si:dkey-20i10.7,ENSDARG00000075269
si:dkey-20i20.10,ENSDARG00000095455
si:dkey-20i20.11,ENSDARG00000101885
si:dkey-20i20.15,ENSDARG00000114349
si:dkey-20i20.2,ENSDARG00000071719
si:dkey-20i20.3,ENSDARG00000092246
si:dkey-20i20.4,ENSDARG00000110106
si:dkey-20i20.7,ENSDARG00000093562
si:dkey-20i20.8,ENSDARG00000071714
si:dkey-20i20.8,ENSDARG00000094343
si:dkey-20i20.9,ENSDARG00000092027
si:dkey-210j14.3,ENSDARG00000089883
si:dkey-210j14.4,ENSDARG00000090871
si:dkey-217d24.6,ENSDARG00000096428
si:dkey-220f10.4,ENSDARG00000062902
si:dkey-222b8.1,ENSDARG00000045094
si:dkey-222b8.1,ENSDARG00000070428
si:dkey-226l10.6,ENSDARG00000087483
si:dkey-228b2.6,ENSDARG00000099284
si:dkey-229b18.3,ENSDARG00000095912
si:dkey-22h13.2,ENSDARG00000112725
si:dkey-22h13.3,ENSDARG00000096497
si:dkey-233e3.3,ENSDARG00000114558
si:dkey-237m9.1,ENSDARG00000098281
si:dkey-237m9.2,ENSDARG00000102316
si:dkey-23a23.3,ENSDARG00000088214
si:dkey-23i12.7,ENSDARG00000105562
si:dkey-240n22.8,ENSDARG00000096001
si:dkey-246j6.1,ENSDARG00000102999
si:dkey-246j6.3,ENSDARG00000103497
si:dkey-247i3.1,ENSDARG00000076252
si:dkey-247i3.5,ENSDARG00000096186
si:dkey-247i3.6,ENSDARG00000092139
si:dkey-247i3.6,ENSDARG00000094308
si:dkey-247i3.6,ENSDARG00000100214
si:dkey-248e17.5,ENSDARG00000103439
si:dkey-250d21.1,ENSDARG00000042492
