gene_symbol,reference_gene_id
sox5,ENSXETG00000026458
sox6,ENSXETG00000016058
sox7,ENSXETG00000000693
SOX8,ENSXETG00000034823
sox9,ENSXETG00000035507
sp1,ENSXETG00000012660
sp110,ENSXETG00000032669
sp2,ENSXETG00000021952
sp3,ENSXETG00000008503
sp4,ENSXETG00000007429
sp5,ENSXETG00000025407
sp5l,ENSXETG00000006226
sp6,ENSXETG00000021949
sp7,ENSXETG00000040410
sp8,ENSXETG00000040083
sp9,ENSXETG00000030987
spdef,ENSXETG00000034149
spg11,ENSXETG00000038509
sphk1,ENSXETG00000038493
SPIC,ENSXETG00000038663
spire2,ENSXETG00000031521
srebf1,ENSXETG00000012160
srebf2,ENSXETG00000017449
srf,ENSXETG00000018511
ssrp1,ENSXETG00000000781
st18,ENSXETG00000005673
st3gal1,ENSXETG00000035434
st6gal1,ENSXETG00000040032
stat1,ENSXETG00000004649
stat2,ENSXETG00000021830
stat3.1,ENSXETG00000007642
stat3.2,ENSXETG00000036970
stat4,ENSXETG00000004662
stat5b,ENSXETG00000000836
stat6,ENSXETG00000004431
stk31,ENSXETG00000013792
sub1,ENSXETG00000027218
sulf2,ENSXETG00000035139
synrg,ENSXETG00000036746
tada2a,ENSXETG00000008953
tada2b,ENSXETG00000022903
tal1,ENSXETG00000040565
tal1,ENSXETG00000041260
tal2,ENSXETG00000000908
tax1bp1,ENSXETG00000000752
tbc1d31,ENSXETG00000023189
tbr1,ENSXETG00000016201
tbx1,ENSXETG00000039391
tbx15,ENSXETG00000032807
tbx18,ENSXETG00000018148
tbx2,ENSXETG00000020557
tbx20,ENSXETG00000013110
tbx22,ENSXETG00000006730
tbx3,ENSXETG00000006579
tbx4,ENSXETG00000010718
tbx5,ENSXETG00000017688
tbxt.2,ENSXETG00000026572
tcf12,ENSXETG00000016563
tcf15,ENSXETG00000002557
tcf19,ENSXETG00000024079
tcf21,ENSXETG00000000114
tcf25,ENSXETG00000023414
tcf3,ENSXETG00000013589
tcf4,ENSXETG00000019086
tcf7,ENSXETG00000016100
tcf7l1,ENSXETG00000019015
tcf7l2,ENSXETG00000018735
tdgf1.2,ENSXETG00000035073
tef,ENSXETG00000006333
tek,ENSXETG00000041068
terf1,ENSXETG00000033317
tet2,ENSXETG00000014101
tf,ENSXETG00000011814
tfam,ENSXETG00000005116
tfap2a,ENSXETG00000001074
tfap2b,ENSXETG00000021674
tfap2c,ENSXETG00000012025
tfap2e,ENSXETG00000027719
tfap4,ENSXETG00000033922
tfb1m,ENSXETG00000007852
tfcp2,ENSXETG00000009632
tfdp1,ENSXETG00000017776
tfdp2,ENSXETG00000014750
tfeb,ENSXETG00000011854
tfec,ENSXETG00000011566
tfip11,ENSXETG00000003784
tgfbi,ENSXETG00000027160
tgif1,ENSXETG00000025010
tgm3l.1,ENSXETG00000007357
thap1,ENSXETG00000010197
thap11,ENSXETG00000005807
thap12,ENSXETG00000019230
thap2,ENSXETG00000036633
thap4,ENSXETG00000031164
thap5,ENSXETG00000015756
thap7,ENSXETG00000019248
thibz,ENSXETG00000007922
thrb,ENSXETG00000003871
thyn1,ENSXETG00000008333
tigar,ENSXETG00000034747
timm22,ENSXETG00000040801
tlx1,ENSXETG00000008043
tlx3,ENSXETG00000018304
tmem62,ENSXETG00000031841
tmem67,ENSXETG00000035093
tmf1,ENSXETG00000016166
tnf,ENSXETG00000036002
tox,ENSXETG00000020167
tox2,ENSXETG00000021435
tox3,ENSXETG00000006442
tox4,ENSXETG00000017183
tp53,ENSXETG00000025055
tp63,ENSXETG00000026303
tp73,ENSXETG00000005019
trappc6b,ENSXETG00000040427
trerf1,ENSXETG00000000198
trh,ENSXETG00000031592
trmt10b,ENSXETG00000036779
trmt5,ENSXETG00000039970
trpc3,ENSXETG00000040328
trps1,ENSXETG00000016286
tsc22d2,ENSXETG00000020092
tsc22d3,ENSXETG00000022572
tshz2,ENSXETG00000017555
tshz3,ENSXETG00000016288
tspan2,ENSXETG00000039942
tspan7,ENSXETG00000039496
ttc8,ENSXETG00000035293
ttf1,ENSXETG00000040672
tub,ENSXETG00000035358
tulp1,ENSXETG00000000422
tulp2,ENSXETG00000021227
tulp3,ENSXETG00000001314
tulp4,ENSXETG00000032878
twist1,ENSXETG00000025630
twist2,ENSXETG00000010663
txnip,ENSXETG00000036826
ubp1,ENSXETG00000023707
ubtf,ENSXETG00000003356
uncx,ENSXETG00000004021
usf2,ENSXETG00000022225
usf3,ENSXETG00000031896
usp31,ENSXETG00000040986
usp39,ENSXETG00000038910
vax1,ENSXETG00000039984
VAX2,ENSXETG00000039952
vdr,ENSXETG00000010658
vegt,ENSXETG00000004260
ventx1.1,ENSXETG00000034053
ventx1.2,ENSXETG00000008879
ventx2.1,ENSXETG00000026798
ventx2.2,ENSXETG00000026796
ventx3.1,ENSXETG00000032888
ventx3.2,ENSXETG00000033622
vezf1,ENSXETG00000008951
vill,ENSXETG00000030565
vsx1,ENSXETG00000012786
vsx2,ENSXETG00000013302
wdhd1,ENSXETG00000012210
wdr48,ENSXETG00000032993
wdr76,ENSXETG00000040819
wdr83,ENSXETG00000039484
whamm,ENSXETG00000026865
wiz,ENSXETG00000040247
XB5726464 [provisional:zfp36l1],ENSXETG00000030723
XB5729191,ENSXETG00000006742
XB5795368,ENSXETG00000015069
XB5799681 [provisional:znf26],ENSXETG00000025594
XB5924310,ENSXETG00000007273
XB5970036,ENSXETG00000032684
xbp1,ENSXETG00000027416
xlcof28,ENSXETG00000023932
xpa,ENSXETG00000010181
xpo4,ENSXETG00000036550
xylt2,ENSXETG00000034261
ybx1,ENSXETG00000013436
ybx3,ENSXETG00000016239
yeats4,ENSXETG00000026783
yy1,ENSXETG00000002527
ZBED1,ENSXETG00000040344
zbed4,ENSXETG00000014526
zbtb1,ENSXETG00000022532
zbtb10,ENSXETG00000010415
zbtb11,ENSXETG00000021364
zbtb14,ENSXETG00000002279
zbtb18,ENSXETG00000014541
zbtb2,ENSXETG00000012362
ZBTB20,ENSXETG00000031873
zbtb21,ENSXETG00000039366
zbtb24,ENSXETG00000039696
zbtb26,ENSXETG00000020531
zbtb3,ENSXETG00000006025
zbtb34,ENSXETG00000021754
zbtb37,ENSXETG00000020042
zbtb37,ENSXETG00000040000
zbtb38,ENSXETG00000014756
zbtb39,ENSXETG00000004417
zbtb40,ENSXETG00000004737
zbtb41,ENSXETG00000009952
zbtb43,ENSXETG00000009643
zbtb44,ENSXETG00000017921
zbtb45,ENSXETG00000021232
zbtb47,ENSXETG00000006162
zbtb48,ENSXETG00000011113
zbtb49,ENSXETG00000016041
zbtb5,ENSXETG00000006534
zbtb6,ENSXETG00000020530
zbtb7b,ENSXETG00000020041
zbtb7b,ENSXETG00000039883
zbtb8a,ENSXETG00000033102
zbtb8a.2,ENSXETG00000027866
zbtb8b,ENSXETG00000003914
zbtb9,ENSXETG00000020357
zeb1,ENSXETG00000011655
zeb2,ENSXETG00000000237
zfat,ENSXETG00000020631
zfhx2,ENSXETG00000038803
zfhx3,ENSXETG00000023509
zfp1,ENSXETG00000013033
zfp2,ENSXETG00000037225
zfp36,ENSXETG00000035636
zfp36l1,ENSXETG00000016987
zfp36l2,ENSXETG00000009274
zfp36l2.1,ENSXETG00000023255
zfp36l2.2,ENSXETG00000023254
zfp64,ENSXETG00000012327
zfp91,ENSXETG00000020715
zfpm1,ENSXETG00000023988
zfpm2,ENSXETG00000006505
zfx,ENSXETG00000007785
zglp1,ENSXETG00000039819
zhx1,ENSXETG00000023192
zhx3,ENSXETG00000019457
zic1,ENSXETG00000015467
zic2,ENSXETG00000018864
zic3,ENSXETG00000024458
zic4,ENSXETG00000015475
zic5,ENSXETG00000018872
zkscan7,ENSXETG00000024279
zmiz1,ENSXETG00000018359
zmiz2,ENSXETG00000018991
ZNF131,ENSXETG00000032207
ZNF142,ENSXETG00000035207
znf143,ENSXETG00000024199
znf148,ENSXETG00000023383
znf160,ENSXETG00000027161
znf180,ENSXETG00000016786
znf184,ENSXETG00000016062
znf205,ENSXETG00000040298
znf208,ENSXETG00000027332
znf208,ENSXETG00000040368
znf217,ENSXETG00000017550
znf236,ENSXETG00000010789
znf250,ENSXETG00000022581
znf276,ENSXETG00000019874
znf277,ENSXETG00000009253
znf280d,ENSXETG00000016560
znf281,ENSXETG00000018651
znf292,ENSXETG00000039427
znf3,ENSXETG00000032358
znf319,ENSXETG00000013744
znf326,ENSXETG00000006087
znf333,ENSXETG00000028016
znf33b,ENSXETG00000017171
znf341,ENSXETG00000021426
znf347,ENSXETG00000004898
znf350,ENSXETG00000006490
znf350,ENSXETG00000030476
ZNF366,ENSXETG00000033098
znf367,ENSXETG00000014840
znf37a,ENSXETG00000000007
znf384,ENSXETG00000011532
znf385a,ENSXETG00000038504
znf385d,ENSXETG00000034820
znf395,ENSXETG00000021160
znf397,ENSXETG00000037326
znf410,ENSXETG00000002861
znf414,ENSXETG00000037194
znf420,ENSXETG00000006575
znf423,ENSXETG00000002339
znf423,ENSXETG00000032164
znf503,ENSXETG00000009866
znf507,ENSXETG00000013603
znf511,ENSXETG00000039216
ZNF513,ENSXETG00000031268
znf516,ENSXETG00000039699
znf518b,ENSXETG00000027230
znf519,ENSXETG00000033898
znf521,ENSXETG00000036616
znf526,ENSXETG00000033486
znf527,ENSXETG00000025955
znf532,ENSXETG00000021148
znf534,ENSXETG00000009617
znf536,ENSXETG00000033671
znf554,ENSXETG00000033459
znf568,ENSXETG00000024362
znf574,ENSXETG00000027536
znf584,ENSXETG00000037680
znf585b,ENSXETG00000000622
znf585b,ENSXETG00000040654
znf592,ENSXETG00000015294
znf593,ENSXETG00000038783
znf605,ENSXETG00000003817
znf608,ENSXETG00000010257
znf608,ENSXETG00000041034
znf609,ENSXETG00000010648
znf618,ENSXETG00000022935
znf622,ENSXETG00000007539
znf628,ENSXETG00000034966
znf639,ENSXETG00000007256
znf644,ENSXETG00000023985
znf646,ENSXETG00000036016
znf652,ENSXETG00000018641
znf653,ENSXETG00000016739
znf665,ENSXETG00000040963
znf674,ENSXETG00000010512
znf687,ENSXETG00000010001
znf704,ENSXETG00000010417
znf710,ENSXETG00000012971
znf711,ENSXETG00000017817
znf740,ENSXETG00000025177
znf750,ENSXETG00000020479
znf770,ENSXETG00000012900
znf800,ENSXETG00000022250
znf821,ENSXETG00000023421
znf827,ENSXETG00000023684
znf84,ENSXETG00000023995
znf850,ENSXETG00000011063
znf852,ENSXETG00000037850
znf865,ENSXETG00000019138
znf91,ENSXETG00000037286
znfx1,ENSXETG00000007360
zxdc,ENSXETG00000011547
